ID, Time, Condition, ROI_Average, P7, TP7, CP5
19,438.877756,1,4.916011,12.425590,0.779913,1.542530
19,440.881764,1,4.726300,12.234708,0.569849,1.374342
19,442.885772,1,4.479649,12.007707,0.250249,1.180989
19,444.889780,1,4.216000,11.790179,-0.128330,0.986151
19,446.893788,1,3.929972,11.554625,-0.537187,0.772477
19,448.897796,1,3.625734,11.276832,-0.932050,0.532418
19,450.901804,1,3.326544,10.990496,-1.307370,0.296505
19,452.905812,1,3.056219,10.760406,-1.673555,0.081806
19,454.909820,1,2.851638,10.646074,-1.986346,-0.104814
19,456.913828,1,2.759599,10.666885,-2.154349,-0.233739
19,458.917836,1,2.774124,10.769179,-2.153251,-0.293557
19,460.921844,1,2.847534,10.887684,-2.045546,-0.299536
19,462.925852,1,2.959898,11.016651,-1.880741,-0.256217
19,464.929860,1,3.104369,11.170070,-1.674007,-0.182956
19,466.933868,1,3.264012,11.356377,-1.452102,-0.112240
19,468.937876,1,3.430355,11.574403,-1.248047,-0.035291
19,470.941884,1,3.598717,11.792594,-1.066139,0.069695
19,472.945892,1,3.736649,11.949535,-0.897623,0.158034
19,474.949900,1,3.773784,11.960316,-0.783468,0.144503
19,476.953908,1,3.685635,11.807999,-0.770811,0.019716
19,478.957916,1,3.538605,11.571266,-0.811511,-0.143939
19,480.961924,1,3.399541,11.306706,-0.821401,-0.286681
19,482.965932,1,3.276266,11.025370,-0.796479,-0.400094
19,484.969940,1,3.138671,10.727719,-0.790217,-0.521489
19,486.973948,1,2.969005,10.405605,-0.813097,-0.685493
19,488.977956,1,2.786450,10.062495,-0.832975,-0.870171
19,490.981964,1,2.618025,9.726754,-0.840131,-1.032547
19,492.985972,1,2.476562,9.453438,-0.860997,-1.162757
19,494.989980,1,2.356800,9.267382,-0.919688,-1.277295
19,496.993988,1,2.263585,9.151565,-0.975313,-1.385496
19,498.997996,1,2.197127,9.065657,-0.986427,-1.487849
19,501.002004,1,2.122572,8.938032,-0.986006,-1.584311
19,503.006012,1,2.025869,8.748830,-0.993331,-1.677893
19,505.010020,1,1.943036,8.571093,-0.970011,-1.771975
19,507.014028,1,1.924232,8.486725,-0.872093,-1.841935
19,509.018036,1,1.953836,8.473325,-0.744230,-1.867588
19,511.022044,1,1.917260,8.393054,-0.748741,-1.892534
19,513.026052,1,1.717734,8.140990,-1.009287,-1.978503
19,515.030060,1,1.367327,7.732241,-1.503040,-2.127220
19,517.034068,1,0.930139,7.233110,-2.144599,-2.298094
19,519.038076,1,0.462524,6.705698,-2.832948,-2.485177
19,521.042084,1,-0.004102,6.190671,-3.489418,-2.713560
19,523.046092,1,-0.485830,5.679694,-4.154620,-2.982565
19,525.050100,1,-0.996164,5.151776,-4.872998,-3.267272
19,527.054108,1,-1.493903,4.627054,-5.569160,-3.539601
19,529.058116,1,-1.919255,4.154830,-6.120792,-3.791804
19,531.062124,1,-2.256156,3.769138,-6.484140,-4.053465
19,533.066132,1,-2.540947,3.465706,-6.731190,-4.357356
19,535.070140,1,-2.803317,3.218550,-6.938849,-4.689651
19,537.074148,1,-3.046360,2.982703,-7.117271,-5.004513
19,539.078156,1,-3.280447,2.705685,-7.262570,-5.284457
19,541.082164,1,-3.513807,2.389308,-7.390884,-5.539846
19,543.086172,1,-3.726965,2.080151,-7.484121,-5.776925
19,545.090180,1,-3.909342,1.789468,-7.518228,-5.999266
19,547.094188,1,-4.082075,1.500889,-7.539471,-6.207642
19,549.098196,1,-4.237692,1.243331,-7.565151,-6.391256
19,551.102204,1,-4.341775,1.053273,-7.544016,-6.534583
19,553.106212,1,-4.418908,0.888977,-7.506879,-6.638821
19,555.110220,1,-4.497253,0.719584,-7.522196,-6.689145
19,557.114228,1,-4.536645,0.600706,-7.577752,-6.632891
19,559.118236,1,-4.534590,0.551808,-7.682316,-6.473260
19,561.122244,1,-4.540602,0.532060,-7.865050,-6.288815
19,563.126253,1,-4.558716,0.534775,-8.087786,-6.123138
19,565.130261,1,-4.577160,0.561841,-8.317786,-5.975537
19,567.134269,1,-4.584362,0.609627,-8.535510,-5.827203
19,569.138277,1,-4.533454,0.708019,-8.673670,-5.634710
19,571.142285,1,-4.411218,0.859683,-8.697515,-5.395823
19,573.146293,1,-4.274031,0.993299,-8.643450,-5.171943
19,575.150301,1,-4.168974,1.046736,-8.547782,-5.005875
19,577.154309,1,-4.063890,1.080332,-8.401969,-4.870032
19,579.158317,1,-3.897279,1.203943,-8.185682,-4.710098
19,581.162325,1,-3.674636,1.407336,-7.918948,-4.512294
19,583.166333,1,-3.435548,1.611330,-7.635065,-4.282908
19,585.170341,1,-3.158978,1.822991,-7.312634,-3.987291
19,587.174349,1,-2.844603,2.046267,-6.955867,-3.624211
19,589.178357,1,-2.600419,2.155150,-6.673467,-3.282938
19,591.182365,1,-2.479652,2.091758,-6.510060,-3.020653
19,593.186373,1,-2.389703,1.985382,-6.360573,-2.793919
19,595.190381,1,-2.235774,1.959009,-6.125779,-2.540550
19,597.194389,1,-2.038338,1.997866,-5.849956,-2.262924
19,599.198397,1,-1.889501,2.008958,-5.658436,-2.019025
19,601.202405,1,-1.824938,1.954488,-5.580324,-1.848977
19,603.206413,1,-1.809998,1.873864,-5.559926,-1.743931
19,605.210421,1,-1.858146,1.760896,-5.627717,-1.707618
19,607.214429,1,-1.984575,1.605658,-5.822844,-1.736540
19,609.218437,1,-2.104178,1.497342,-6.040385,-1.769492
19,611.222445,1,-2.165978,1.469686,-6.190262,-1.777356
19,613.226453,1,-2.232587,1.418755,-6.321540,-1.794976
19,615.230461,1,-2.354223,1.269372,-6.493035,-1.839005
19,617.234469,1,-2.511596,1.049731,-6.695790,-1.888729
19,619.238477,1,-2.658348,0.828923,-6.887852,-1.916114
19,621.242485,1,-2.748920,0.674884,-7.023516,-1.898129
19,623.246493,1,-2.779176,0.611882,-7.106342,-1.843068
19,625.250501,1,-2.781621,0.607454,-7.177996,-1.774320
19,627.254509,1,-2.793577,0.586181,-7.261727,-1.705184
19,629.258517,1,-2.872082,0.448646,-7.389417,-1.675475
19,631.262525,1,-3.043580,0.179017,-7.600969,-1.708789
19,633.266533,1,-3.280220,-0.148227,-7.907902,-1.784532
19,635.270541,1,-3.547676,-0.474862,-8.273863,-1.894301
19,637.274549,1,-3.772358,-0.726810,-8.578497,-2.011768
19,639.278557,1,-3.892193,-0.857445,-8.723427,-2.095707
19,641.282565,1,-3.969558,-0.966329,-8.776689,-2.165654
19,643.286573,1,-4.121994,-1.209093,-8.877059,-2.279829
19,645.290581,1,-4.389020,-1.634190,-9.080222,-2.452648
19,647.294589,1,-4.728537,-2.163907,-9.372455,-2.649249
19,649.298597,1,-5.035316,-2.628539,-9.680123,-2.797287
19,651.302605,1,-5.194101,-2.861778,-9.901261,-2.819264
19,653.306613,1,-5.181004,-2.846685,-9.984772,-2.711555
19,655.310621,1,-5.065805,-2.700640,-9.943971,-2.552803
19,657.314629,1,-4.954565,-2.565251,-9.853120,-2.445323
19,659.318637,1,-4.925383,-2.528198,-9.803879,-2.444073
19,661.322645,1,-4.992101,-2.588469,-9.860348,-2.527486
19,663.326653,1,-5.115246,-2.683486,-10.009994,-2.652258
19,665.330661,1,-5.264309,-2.780933,-10.200526,-2.811470
19,667.334669,1,-5.428011,-2.894558,-10.381119,-3.008358
19,669.338677,1,-5.554772,-2.980742,-10.473024,-3.210549
19,671.342685,1,-5.601749,-2.968995,-10.448245,-3.388007
19,673.346693,1,-5.599944,-2.881788,-10.368216,-3.549829
19,675.350701,1,-5.584224,-2.780633,-10.269357,-3.702682
19,677.354709,1,-5.556598,-2.684154,-10.142818,-3.842822
19,679.358717,1,-5.526033,-2.598549,-10.001588,-3.977962
19,681.362725,1,-5.511783,-2.546701,-9.878168,-4.110478
19,683.366733,1,-5.527451,-2.545909,-9.806730,-4.229715
19,685.370741,1,-5.556468,-2.565817,-9.794343,-4.309244
19,687.374749,1,-5.566901,-2.566368,-9.807268,-4.327066
19,689.378758,1,-5.537546,-2.535623,-9.799030,-4.277986
19,691.382766,1,-5.452576,-2.454643,-9.747776,-4.155309
19,693.386774,1,-5.348287,-2.349153,-9.716132,-3.979577
19,695.390782,1,-5.311405,-2.307306,-9.801417,-3.825492
19,697.394790,1,-5.362705,-2.332037,-9.996779,-3.759300
19,699.398798,1,-5.422290,-2.315493,-10.178787,-3.772590
19,701.402806,1,-5.392103,-2.164586,-10.203379,-3.808344
19,703.406814,1,-5.225053,-1.850578,-10.004526,-3.820055
19,705.410822,1,-4.982810,-1.446312,-9.666367,-3.835751
19,707.414830,1,-4.778146,-1.078011,-9.333141,-3.923285
19,709.418838,1,-4.626590,-0.762082,-9.046298,-4.071390
19,711.422846,1,-4.488606,-0.456453,-8.776633,-4.232731
19,713.426854,1,-4.416532,-0.231309,-8.579708,-4.438578
19,715.430862,1,-4.513659,-0.199932,-8.596759,-4.744287
19,717.434870,1,-4.770682,-0.350091,-8.852332,-5.109624
19,719.438878,1,-5.096636,-0.606479,-9.232809,-5.450621
19,721.442886,1,-5.445103,-0.940729,-9.658077,-5.736504
19,723.446894,1,-5.796686,-1.310249,-10.104551,-5.975258
19,725.450902,1,-6.155767,-1.676498,-10.587169,-6.203634
19,727.454910,1,-6.555846,-2.066753,-11.143098,-6.457689
19,729.458918,1,-7.014983,-2.523635,-11.782640,-6.738675
19,731.462926,1,-7.553647,-3.097044,-12.521393,-7.042505
19,733.466934,1,-8.192734,-3.813495,-13.390603,-7.374104
19,735.470942,1,-8.872195,-4.581182,-14.341420,-7.693982
19,737.474950,1,-9.460671,-5.249305,-15.207807,-7.924902
19,739.478958,1,-9.880684,-5.750438,-15.848432,-8.043183
19,741.482966,1,-10.158652,-6.123062,-16.259521,-8.093371
19,743.486974,1,-10.348621,-6.417444,-16.502858,-8.125560
19,745.490982,1,-10.481628,-6.651329,-16.637663,-8.155892
19,747.494990,1,-10.607558,-6.877764,-16.736761,-8.208149
19,749.498998,1,-10.786914,-7.169267,-16.860154,-8.331322
19,751.503006,1,-10.985855,-7.489984,-16.979404,-8.488178
19,753.507014,1,-11.097912,-7.725779,-17.027254,-8.540702
19,755.511022,1,-11.111202,-7.885538,-17.026486,-8.421583
19,757.515030,1,-11.110150,-8.080172,-17.064333,-8.185945
19,759.519038,1,-11.141018,-8.349464,-17.180450,-7.893138
19,761.523046,1,-11.216118,-8.688178,-17.379538,-7.580639
19,763.527054,1,-11.339261,-9.081776,-17.642286,-7.293722
19,765.531062,1,-11.458957,-9.470332,-17.878210,-7.028330
19,767.535070,1,-11.496913,-9.770828,-18.000059,-6.719852
19,769.539078,1,-11.428946,-9.930600,-18.021097,-6.335141
19,771.543086,1,-11.302935,-9.991014,-17.989660,-5.928130
19,773.547094,1,-11.177843,-10.048963,-17.902263,-5.582302
19,775.551102,1,-11.063329,-10.120483,-17.756531,-5.312974
19,777.555110,1,-10.922878,-10.128884,-17.572431,-5.067320
19,779.559118,1,-10.718756,-10.019667,-17.347963,-4.788639
19,781.563126,1,-10.436741,-9.792953,-17.081635,-4.435634
19,783.567134,1,-10.063589,-9.439279,-16.761990,-3.989497
19,785.571142,1,-9.589854,-8.956076,-16.356006,-3.457480
19,787.575150,1,-9.038787,-8.397860,-15.854916,-2.863585
19,789.579158,1,-8.421390,-7.798255,-15.232591,-2.233323
19,791.583166,1,-7.727789,-7.136464,-14.459658,-1.587246
19,793.587174,1,-7.007123,-6.443395,-13.617833,-0.960141
19,795.591182,1,-6.331028,-5.792655,-12.806050,-0.394378
19,797.595190,1,-5.724972,-5.216625,-12.032952,0.074660
19,799.599198,1,-5.224559,-4.748049,-11.334883,0.409255
19,801.603206,1,-4.891563,-4.450428,-10.810236,0.585975
19,803.607214,1,-4.755501,-4.362172,-10.522880,0.618549
19,805.611222,1,-4.776633,-4.438624,-10.445710,0.554434
19,807.615230,1,-4.851465,-4.557464,-10.453314,0.456383
19,809.619238,1,-4.891628,-4.610723,-10.426654,0.362493
19,811.623246,1,-4.890767,-4.572590,-10.352031,0.252319
19,813.627255,1,-4.895472,-4.486816,-10.282893,0.083292
19,815.631263,1,-4.921762,-4.383083,-10.229752,-0.152452
19,817.635271,1,-4.899907,-4.201425,-10.091905,-0.406390
19,819.639279,1,-4.767621,-3.889765,-9.799708,-0.613390
19,821.643287,1,-4.569223,-3.505284,-9.441133,-0.761252
19,823.647295,1,-4.403784,-3.163081,-9.158752,-0.889518
19,825.651303,1,-4.362361,-2.976762,-9.056502,-1.053820
19,827.655311,1,-4.479671,-2.981230,-9.173380,-1.284402
19,829.659319,1,-4.724894,-3.139583,-9.477167,-1.557932
19,831.663327,1,-5.046822,-3.413189,-9.891882,-1.835395
19,833.667335,1,-5.378597,-3.730662,-10.323621,-2.081508
19,835.671343,1,-5.633308,-3.980054,-10.670152,-2.249717
19,837.675351,1,-5.755742,-4.085826,-10.872149,-2.309252
19,839.679359,1,-5.762418,-4.058775,-10.953261,-2.275217
19,841.683367,1,-5.713041,-3.976764,-10.958458,-2.203900
19,843.687375,1,-5.659405,-3.919378,-10.912619,-2.146218
19,845.691383,1,-5.599594,-3.892275,-10.800333,-2.106174
19,847.695391,1,-5.510011,-3.860486,-10.592151,-2.077396
19,849.699399,1,-5.407706,-3.826197,-10.332642,-2.064278
19,851.703407,1,-5.338339,-3.816664,-10.127789,-2.070563
19,853.707415,1,-5.338085,-3.871614,-10.034631,-2.108011
19,855.711423,1,-5.408236,-4.029802,-10.016271,-2.178635
19,857.715431,1,-5.546624,-4.302900,-10.050327,-2.286644
19,859.719439,1,-5.768257,-4.671928,-10.171459,-2.461384
19,861.723447,1,-6.058953,-5.083457,-10.384872,-2.708531
19,863.727455,1,-6.371196,-5.461209,-10.668144,-2.984235
19,865.731463,1,-6.680697,-5.769893,-11.018867,-3.253332
19,867.735471,1,-6.985176,-6.022594,-11.416148,-3.516786
19,869.739479,1,-7.282717,-6.235611,-11.828670,-3.783871
19,871.743487,1,-7.587780,-6.440869,-12.271251,-4.051220
19,873.747495,1,-7.906100,-6.672484,-12.733620,-4.312194
19,875.751503,1,-8.224969,-6.944287,-13.148078,-4.582542
19,877.755511,1,-8.555925,-7.275171,-13.508265,-4.884337
19,879.759519,1,-8.924780,-7.676204,-13.875443,-5.222695
19,881.763527,1,-9.323522,-8.115980,-14.274194,-5.580393
19,883.767535,1,-9.679623,-8.502006,-14.637549,-5.899314
19,885.771543,1,-9.896998,-8.727896,-14.857589,-6.105509
19,887.775551,1,-9.972099,-8.810026,-14.919607,-6.186665
19,889.779559,1,-9.991544,-8.866892,-14.905764,-6.201975
19,891.783567,1,-10.043731,-8.997323,-14.895912,-6.237958
19,893.787575,1,-10.183299,-9.245206,-14.949599,-6.355093
19,895.791583,1,-10.370851,-9.528990,-15.074343,-6.509221
19,897.795591,1,-10.514246,-9.719035,-15.206823,-6.616882
19,899.799599,1,-10.615372,-9.831279,-15.319559,-6.695279
19,901.803607,1,-10.727567,-9.948144,-15.450353,-6.784203
19,903.807615,1,-10.838470,-10.074203,-15.599828,-6.841378
19,905.811623,1,-10.904599,-10.181352,-15.705094,-6.827352
19,907.815631,1,-10.904209,-10.259816,-15.704378,-6.748433
19,909.819639,1,-10.838607,-10.308159,-15.597299,-6.610362
19,911.823647,1,-10.729789,-10.326274,-15.441604,-6.421489
19,913.827655,1,-10.601329,-10.317855,-15.286522,-6.199611
19,915.831663,1,-10.454865,-10.292961,-15.121184,-5.950452
19,917.835671,1,-10.280028,-10.262142,-14.902895,-5.675046
19,919.839679,1,-10.084519,-10.224210,-14.633844,-5.395504
19,921.843687,1,-9.911711,-10.206714,-14.380733,-5.147687
19,923.847695,1,-9.830131,-10.298883,-14.231506,-4.960004
19,925.851703,1,-9.870897,-10.539924,-14.232578,-4.840188
19,927.855711,1,-9.977112,-10.826055,-14.336723,-4.768557
19,929.859719,1,-10.055416,-11.003799,-14.436210,-4.726238
19,931.863727,1,-10.071342,-11.028450,-14.468859,-4.716716
19,933.867735,1,-10.059166,-10.967778,-14.445155,-4.764565
19,935.871743,1,-10.072513,-10.892829,-14.428136,-4.896575
19,937.875752,1,-10.112260,-10.805888,-14.454171,-5.076720
19,939.879760,1,-10.137646,-10.689204,-14.478150,-5.245583
19,941.883768,1,-10.135448,-10.557690,-14.459522,-5.389132
19,943.887776,1,-10.114668,-10.421370,-14.416415,-5.506219
19,945.891784,1,-10.120973,-10.326837,-14.412136,-5.623945
19,947.895792,1,-10.192602,-10.337289,-14.467603,-5.772912
19,949.899800,1,-10.272499,-10.417897,-14.494211,-5.905390
19,951.903808,1,-10.300951,-10.498206,-14.448843,-5.955804
19,953.907816,1,-10.299797,-10.573283,-14.416078,-5.910029
19,955.911824,1,-10.304448,-10.666235,-14.466713,-5.780396
19,957.915832,1,-10.320709,-10.783779,-14.578482,-5.599864
19,959.919840,1,-10.300542,-10.863998,-14.646289,-5.391339
19,961.923848,1,-10.183203,-10.818862,-14.576845,-5.153902
19,963.927856,1,-9.998051,-10.664785,-14.412798,-4.916570
19,965.931864,1,-9.814843,-10.487949,-14.238587,-4.717992
19,967.935872,1,-9.663240,-10.353835,-14.079403,-4.556482
19,969.939880,1,-9.563780,-10.294233,-13.984724,-4.412382
19,971.943888,1,-9.530320,-10.302951,-14.012656,-4.275352
19,973.947896,1,-9.530363,-10.340872,-14.118344,-4.131872
19,975.951904,1,-9.498409,-10.346328,-14.180099,-3.968800
19,977.955912,1,-9.372784,-10.236692,-14.100943,-3.780717
19,979.959920,1,-9.126463,-9.953428,-13.863698,-3.562264
19,981.963928,1,-8.813060,-9.554678,-13.548286,-3.336216
19,983.967936,1,-8.536958,-9.184484,-13.271083,-3.155307
19,985.971944,1,-8.333314,-8.888187,-13.068008,-3.043747
19,987.975952,1,-8.128755,-8.551179,-12.863670,-2.971416
19,989.979960,1,-7.826759,-8.053050,-12.541174,-2.886054
19,991.983968,1,-7.377106,-7.372719,-12.009519,-2.749079
19,993.987976,1,-6.797440,-6.560273,-11.280042,-2.552006
19,995.991984,1,-6.166168,-5.695728,-10.496042,-2.306735
19,997.995992,1,-5.600516,-4.904703,-9.841917,-2.054928
19,-200.400802,2,-0.067603,-1.856486,-0.745139,2.398816
19,-198.396794,2,0.266407,-1.370620,-0.585200,2.755042
19,-196.392786,2,0.647663,-0.862354,-0.301584,3.106926
19,-194.388778,2,1.012268,-0.403208,0.043228,3.396785
19,-192.384770,2,1.292578,-0.056664,0.351870,3.582527
19,-190.380762,2,1.468468,0.182736,0.562143,3.660525
19,-188.376754,2,1.561365,0.382040,0.632999,3.669056
19,-186.372745,2,1.626672,0.605188,0.630291,3.644538
19,-184.368737,2,1.706250,0.849081,0.685854,3.583814
19,-182.364729,2,1.826599,1.104422,0.876448,3.498928
19,-180.360721,2,2.023206,1.417480,1.215457,3.436680
19,-178.356713,2,2.267317,1.783733,1.615404,3.402814
19,-176.352705,2,2.430919,2.075239,1.885566,3.331953
19,-174.348697,2,2.402704,2.176305,1.892135,3.139673
19,-172.344689,2,2.196949,2.112499,1.681089,2.797258
19,-170.340681,2,1.923248,1.989201,1.414040,2.366503
19,-168.336673,2,1.664767,1.870591,1.199581,1.924128
19,-166.332665,2,1.410658,1.739139,1.019176,1.473660
19,-164.328657,2,1.060611,1.485325,0.747102,0.949405
19,-162.324649,2,0.531738,1.017652,0.262603,0.314959
19,-160.320641,2,-0.101995,0.419434,-0.369673,-0.355745
19,-158.316633,2,-0.663443,-0.115314,-0.937467,-0.937549
19,-156.312625,2,-1.017528,-0.422312,-1.298339,-1.331933
19,-154.308617,2,-1.156637,-0.475992,-1.478469,-1.515452
19,-152.304609,2,-1.207888,-0.460435,-1.603424,-1.559806
19,-150.300601,2,-1.285109,-0.563343,-1.766114,-1.525869
19,-148.296593,2,-1.349004,-0.726882,-1.918402,-1.401728
19,-146.292585,2,-1.291078,-0.783876,-1.910705,-1.178654
19,-144.288577,2,-1.114740,-0.729050,-1.707562,-0.907607
19,-142.284569,2,-0.973557,-0.729010,-1.506554,-0.685107
19,-140.280561,2,-0.954631,-0.857561,-1.460304,-0.546029
19,-138.276553,2,-0.947778,-0.981376,-1.432791,-0.429166
19,-136.272545,2,-0.814728,-0.954791,-1.216338,-0.273055
19,-134.268537,2,-0.564148,-0.779598,-0.837352,-0.075493
19,-132.264529,2,-0.382322,-0.646647,-0.561774,0.061453
19,-130.260521,2,-0.480076,-0.813512,-0.595988,-0.030727
19,-128.256513,2,-0.858651,-1.314075,-0.862166,-0.399711
19,-126.252505,2,-1.316184,-1.899498,-1.153005,-0.896048
19,-124.248497,2,-1.686981,-2.343988,-1.376067,-1.340888
19,-122.244489,2,-1.959257,-2.636301,-1.552926,-1.688545
19,-120.240481,2,-2.179045,-2.847836,-1.709773,-1.979525
19,-118.236473,2,-2.373247,-3.019309,-1.865193,-2.235239
19,-116.232465,2,-2.547864,-3.173421,-2.018973,-2.451196
19,-114.228457,2,-2.684290,-3.306199,-2.135079,-2.611593
19,-112.224449,2,-2.775892,-3.405692,-2.204124,-2.717860
19,-110.220441,2,-2.856011,-3.478440,-2.280329,-2.809265
19,-108.216433,2,-2.943988,-3.529135,-2.390243,-2.912585
19,-106.212425,2,-3.013479,-3.553576,-2.479826,-3.007037
19,-104.208417,2,-3.035106,-3.548912,-2.494644,-3.061762
19,-102.204409,2,-3.000370,-3.510695,-2.420295,-3.070120
19,-100.200401,2,-2.910630,-3.433919,-2.257840,-3.040132
19,-98.196393,2,-2.766774,-3.305125,-2.008470,-2.986725
19,-96.192385,2,-2.555602,-3.090762,-1.671610,-2.904436
19,-94.188377,2,-2.241793,-2.747060,-1.233311,-2.745008
19,-92.184369,2,-1.813468,-2.265913,-0.700707,-2.473784
19,-90.180361,2,-1.329759,-1.705881,-0.167439,-2.115957
19,-88.176353,2,-0.887509,-1.166908,0.245707,-1.741327
19,-86.172345,2,-0.582893,-0.769302,0.459001,-1.438377
19,-84.168337,2,-0.457007,-0.601895,0.485044,-1.254172
19,-82.164329,2,-0.446864,-0.642944,0.465155,-1.162803
19,-80.160321,2,-0.489337,-0.806247,0.464238,-1.126002
19,-78.156313,2,-0.599485,-1.035421,0.371145,-1.134178
19,-76.152305,2,-0.782829,-1.290773,0.119847,-1.177561
19,-74.148297,2,-0.987620,-1.518942,-0.220545,-1.223373
19,-72.144289,2,-1.144621,-1.668884,-0.522427,-1.242551
19,-70.140281,2,-1.223434,-1.744276,-0.672292,-1.253733
19,-68.136273,2,-1.203194,-1.740480,-0.599074,-1.270028
19,-66.132265,2,-1.030946,-1.566750,-0.300228,-1.225859
19,-64.128257,2,-0.698029,-1.178756,0.136750,-1.052082
19,-62.124248,2,-0.269582,-0.641641,0.604575,-0.771680
19,-60.120240,2,0.165079,-0.072866,1.040282,-0.472180
19,-58.116232,2,0.552201,0.442126,1.429744,-0.215267
19,-56.112224,2,0.896256,0.920370,1.763535,0.004861
19,-54.108216,2,1.201300,1.381128,2.011744,0.211029
19,-52.104208,2,1.433364,1.779050,2.141535,0.379506
19,-50.100200,2,1.588162,2.103816,2.173461,0.487209
19,-48.096192,2,1.722717,2.404912,2.203092,0.560146
19,-46.092184,2,1.869600,2.706739,2.270639,0.631423
19,-44.088176,2,1.961147,2.937620,2.250834,0.694986
19,-42.084168,2,1.914173,3.001879,2.019689,0.720952
19,-40.080160,2,1.762929,2.920008,1.669762,0.699015
19,-38.076152,2,1.597725,2.785542,1.378703,0.628931
19,-36.072144,2,1.470787,2.680022,1.205170,0.527169
19,-34.068136,2,1.402484,2.639409,1.124459,0.443585
19,-32.064128,2,1.371626,2.630057,1.077461,0.407360
19,-30.060120,2,1.358982,2.627821,1.026945,0.422180
19,-28.056112,2,1.376501,2.636918,0.996628,0.495957
19,-26.052104,2,1.405913,2.631175,0.978166,0.608400
19,-24.048096,2,1.439404,2.624776,0.963156,0.730279
19,-22.044088,2,1.513250,2.683095,0.991034,0.865622
19,-20.040080,2,1.604621,2.768834,1.040173,1.004856
19,-18.036072,2,1.633049,2.762646,1.021453,1.115049
19,-16.032064,2,1.593350,2.654088,0.926595,1.199369
19,-14.028056,2,1.540639,2.516971,0.835078,1.269867
19,-12.024048,2,1.495310,2.383437,0.791931,1.310560
19,-10.020040,2,1.478712,2.285366,0.820418,1.330351
19,-8.016032,2,1.485514,2.226469,0.892213,1.337859
19,-6.012024,2,1.448869,2.138418,0.909200,1.298988
19,-4.008016,2,1.332300,1.979332,0.842578,1.174988
19,-2.004008,2,1.087650,1.688766,0.667628,0.906557
19,0.000000,2,0.642113,1.173815,0.311731,0.440793
19,2.004008,2,0.093375,0.548856,-0.130649,-0.138084
19,4.008016,2,-0.372766,0.041508,-0.480907,-0.678897
19,6.012024,2,-0.755351,-0.360356,-0.763663,-1.142034
19,8.016032,2,-1.194745,-0.849729,-1.161176,-1.573331
19,10.020040,2,-1.753348,-1.520048,-1.749675,-1.990321
19,12.024048,2,-2.317011,-2.252282,-2.359676,-2.339074
19,14.028056,2,-2.735774,-2.859447,-2.793790,-2.554087
19,16.032064,2,-2.993487,-3.291891,-3.061071,-2.627499
19,18.036072,2,-3.143757,-3.599491,-3.264172,-2.567610
19,20.040080,2,-3.231127,-3.841652,-3.465087,-2.386642
19,22.044088,2,-3.289285,-4.072950,-3.673031,-2.121875
19,24.048096,2,-3.326418,-4.318273,-3.841901,-1.819078
19,26.052104,2,-3.337395,-4.558100,-3.927582,-1.526503
19,28.056112,2,-3.314203,-4.741119,-3.938999,-1.262492
19,30.060120,2,-3.256345,-4.842680,-3.914389,-1.011964
19,32.064128,2,-3.178533,-4.870427,-3.900126,-0.765045
19,34.068136,2,-3.117932,-4.864170,-3.942701,-0.546925
19,36.072144,2,-3.139777,-4.927658,-4.068568,-0.423106
19,38.076152,2,-3.248089,-5.090286,-4.227190,-0.426792
19,40.080160,2,-3.327428,-5.200786,-4.287924,-0.493575
19,42.084168,2,-3.294300,-5.150319,-4.189333,-0.543249
19,44.088176,2,-3.232109,-5.063949,-4.044278,-0.588101
19,46.092184,2,-3.287376,-5.127967,-4.039885,-0.694275
19,48.096192,2,-3.494012,-5.355464,-4.236463,-0.890109
19,50.100200,2,-3.760420,-5.608471,-4.526044,-1.146743
19,52.104208,2,-3.990634,-5.778909,-4.780432,-1.412562
19,54.108216,2,-4.129320,-5.821883,-4.919850,-1.646228
19,56.112224,2,-4.139754,-5.700840,-4.900499,-1.817924
19,58.116232,2,-4.026240,-5.425479,-4.741249,-1.911992
19,60.120240,2,-3.852865,-5.080085,-4.532027,-1.946482
19,62.124248,2,-3.691141,-4.754627,-4.362585,-1.956209
19,64.128257,2,-3.548096,-4.452048,-4.250431,-1.941808
19,66.132265,2,-3.364192,-4.101318,-4.126609,-1.864648
19,68.136273,2,-3.094102,-3.665389,-3.915157,-1.701759
19,70.140281,2,-2.753981,-3.178234,-3.615421,-1.468288
19,72.144289,2,-2.363850,-2.649982,-3.262299,-1.179271
19,74.148297,2,-1.933825,-2.055880,-2.894050,-0.851545
19,76.152305,2,-1.527712,-1.452976,-2.578874,-0.551286
19,78.156313,2,-1.209888,-0.911768,-2.370465,-0.347432
19,80.160321,2,-0.934271,-0.363340,-2.229126,-0.210347
19,82.164329,2,-0.599544,0.312212,-2.056312,-0.054532
19,84.168337,2,-0.205321,1.079972,-1.815500,0.119565
19,86.172345,2,0.136861,1.776037,-1.570516,0.205064
19,88.176353,2,0.375161,2.345453,-1.354723,0.134754
19,90.180361,2,0.560789,2.865743,-1.120065,-0.063311
19,92.184369,2,0.744939,3.395774,-0.829737,-0.331222
19,94.188377,2,0.911140,3.906720,-0.522494,-0.650806
19,96.192385,2,0.968797,4.285623,-0.317046,-1.062188
19,98.196393,2,0.882784,4.506029,-0.287962,-1.569716
19,100.200401,2,0.743043,4.690370,-0.351403,-2.109837
19,102.204409,2,0.663242,4.944854,-0.354280,-2.600849
