ID, Time, Condition, ROI_Average, P8, TP8, CP6
16,-60.120240,1,0.481900,0.391275,0.385920,0.668506
16,-58.116232,1,0.512941,0.357488,0.393707,0.787629
16,-56.112224,1,0.539786,0.286344,0.484964,0.848050
16,-54.108216,1,0.577574,0.216911,0.610404,0.905406
16,-52.104208,1,0.615930,0.156020,0.678113,1.013656
16,-50.100200,1,0.649590,0.080588,0.677236,1.190944
16,-48.096192,1,0.679287,-0.015520,0.679442,1.373938
16,-46.092184,1,0.682417,-0.119737,0.694647,1.472340
16,-44.088176,1,0.635059,-0.209463,0.660348,1.454291
16,-42.084168,1,0.546751,-0.276922,0.565254,1.351921
16,-40.080160,1,0.450957,-0.342426,0.459478,1.235821
16,-38.076152,1,0.373990,-0.425844,0.383357,1.164458
16,-36.072144,1,0.322365,-0.526669,0.353350,1.140413
16,-34.068136,1,0.278820,-0.659296,0.359412,1.136345
16,-32.064128,1,0.227232,-0.834470,0.372953,1.143214
16,-30.060120,1,0.165368,-1.040237,0.365511,1.170830
16,-28.056112,1,0.080804,-1.288646,0.320382,1.210677
16,-26.052104,1,-0.025402,-1.579511,0.249494,1.253812
16,-24.048096,1,-0.134518,-1.866928,0.162521,1.300853
16,-22.044088,1,-0.243673,-2.131951,0.061192,1.339739
16,-20.040080,1,-0.365463,-2.404952,-0.057981,1.366544
16,-18.036072,1,-0.511993,-2.716744,-0.219582,1.400345
16,-16.032064,1,-0.676172,-3.033813,-0.439854,1.445151
16,-14.028056,1,-0.839887,-3.307105,-0.700846,1.488289
16,-12.024048,1,-0.982801,-3.512429,-0.952163,1.516189
16,-10.020040,1,-1.079160,-3.621100,-1.147891,1.531511
16,-8.016032,1,-1.109124,-3.632183,-1.267442,1.572254
16,-6.012024,1,-1.057932,-3.560653,-1.291631,1.678488
16,-4.008016,1,-0.925599,-3.391882,-1.227591,1.842675
16,-2.004008,1,-0.751191,-3.141793,-1.145793,2.034014
16,0.000000,1,-0.582198,-2.881768,-1.101314,2.236486
16,2.004008,1,-0.427749,-2.658757,-1.052486,2.427995
16,4.008016,1,-0.267163,-2.443349,-0.949000,2.590862
16,6.012024,1,-0.092330,-2.198920,-0.819453,2.741383
16,8.016032,1,0.078006,-1.950475,-0.707392,2.891886
16,10.020040,1,0.219188,-1.745174,-0.627678,3.030416
16,12.024048,1,0.325971,-1.582410,-0.585697,3.146020
16,14.028056,1,0.408288,-1.440081,-0.581399,3.246343
16,16.032064,1,0.470126,-1.322356,-0.601714,3.334447
16,18.036072,1,0.522507,-1.234094,-0.613635,3.415251
16,20.040080,1,0.577134,-1.155251,-0.615046,3.501698
16,22.044088,1,0.617135,-1.059244,-0.649392,3.560043
16,24.048096,1,0.633304,-0.961390,-0.716983,3.578286
16,26.052104,1,0.646312,-0.874759,-0.770706,3.584400
16,28.056112,1,0.653668,-0.802472,-0.801733,3.565208
16,30.060120,1,0.640579,-0.778863,-0.841384,3.541983
16,32.064128,1,0.615820,-0.821174,-0.905051,3.573685
16,34.068136,1,0.578197,-0.899685,-0.999305,3.633580
16,36.072144,1,0.530085,-0.955686,-1.120374,3.666315
16,38.076152,1,0.494226,-0.958137,-1.236499,3.677312
16,40.080160,1,0.475217,-0.936690,-1.322054,3.684396
16,42.084168,1,0.486465,-0.904437,-1.365740,3.729573
16,44.088176,1,0.562337,-0.830069,-1.354623,3.871703
16,46.092184,1,0.692571,-0.711059,-1.270642,4.059415
16,48.096192,1,0.848061,-0.560747,-1.111281,4.216212
16,50.100200,1,1.019843,-0.378300,-0.923241,4.361070
16,52.104208,1,1.188355,-0.188115,-0.764665,4.517846
16,54.108216,1,1.330843,-0.013987,-0.652749,4.659264
16,56.112224,1,1.444711,0.174567,-0.584700,4.744267
16,58.116232,1,1.536509,0.403486,-0.554486,4.760526
16,60.120240,1,1.606623,0.628444,-0.537057,4.728483
16,62.124248,1,1.660676,0.815038,-0.506541,4.673531
16,64.128257,1,1.688643,0.960860,-0.475272,4.580340
16,66.132265,1,1.651386,1.064985,-0.505437,4.394609
16,68.136273,1,1.546391,1.178224,-0.650707,4.111655
16,70.140281,1,1.435003,1.371116,-0.879746,3.813640
16,72.144289,1,1.372802,1.648880,-1.117323,3.586850
16,74.148297,1,1.367044,1.996292,-1.326732,3.431571
16,76.152305,1,1.401921,2.385201,-1.506431,3.326992
16,78.156313,1,1.470641,2.745406,-1.643248,3.309765
16,80.160321,1,1.585036,3.063508,-1.719799,3.411399
16,82.164329,1,1.749923,3.400659,-1.750287,3.599397
16,84.168337,1,1.954668,3.805490,-1.756561,3.815076
16,86.172345,1,2.179982,4.257874,-1.744020,4.026090
16,88.176353,1,2.405971,4.714984,-1.717453,4.220382
16,90.180361,1,2.602557,5.133625,-1.705280,4.379326
16,92.184369,1,2.734750,5.455117,-1.728194,4.477327
16,94.188377,1,2.801147,5.662594,-1.787280,4.528126
16,96.192385,1,2.819742,5.770831,-1.897997,4.586393
16,98.196393,1,2.804815,5.810023,-2.055607,4.660028
16,100.200401,1,2.779473,5.828079,-2.211769,4.722109
16,102.204409,1,2.760563,5.848521,-2.340245,4.773414
16,104.208417,1,2.745934,5.865764,-2.460825,4.832864
16,106.212425,1,2.717555,5.802272,-2.573980,4.924374
16,108.216433,1,2.660046,5.579382,-2.650694,5.051449
16,110.220441,1,2.583985,5.226906,-2.680279,5.205327
16,112.224449,1,2.516060,4.831747,-2.657726,5.374160
16,114.228457,1,2.473742,4.448397,-2.582569,5.555398
16,116.232465,1,2.448980,4.085581,-2.480617,5.741976
16,118.236473,1,2.425433,3.736912,-2.378719,5.918105
16,120.240481,1,2.409001,3.418231,-2.269529,6.078300
16,122.244489,1,2.405601,3.145427,-2.145677,6.217054
16,124.248497,1,2.391433,2.894065,-2.045471,6.325706
16,126.252505,1,2.338301,2.614143,-1.984493,6.385254
16,128.256513,1,2.247972,2.274892,-1.927521,6.396545
16,130.260521,1,2.136042,1.888604,-1.856942,6.376463
16,132.264529,1,2.006155,1.479099,-1.772938,6.312304
16,134.268537,1,1.850225,1.034637,-1.662910,6.178947
16,136.272545,1,1.652967,0.534431,-1.541747,5.966218
16,138.276553,1,1.409680,-0.045408,-1.444013,5.718462
16,140.280561,1,1.136774,-0.678837,-1.385749,5.474907
16,142.284569,1,0.847049,-1.284833,-1.385550,5.211530
16,144.288577,1,0.535156,-1.839801,-1.449312,4.894581
16,146.292585,1,0.189325,-2.397197,-1.564673,4.529844
16,148.296593,1,-0.174420,-2.955803,-1.736497,4.169040
16,150.300601,1,-0.515650,-3.446650,-1.964227,3.863926
16,152.304609,1,-0.811691,-3.839802,-2.203423,3.608153
16,154.308617,1,-1.071405,-4.175648,-2.402443,3.363875
16,156.312625,1,-1.309810,-4.499636,-2.552387,3.122592
16,158.316633,1,-1.528597,-4.825944,-2.664441,2.904594
16,160.320641,1,-1.717478,-5.136236,-2.734213,2.718015
16,162.324649,1,-1.878860,-5.430393,-2.772619,2.566432
16,164.328657,1,-2.014711,-5.706771,-2.806512,2.469151
16,166.332665,1,-2.100899,-5.929210,-2.821848,2.448361
16,168.336673,1,-2.114273,-6.073576,-2.776267,2.507024
16,170.340681,1,-2.049387,-6.129021,-2.653753,2.634613
16,172.344689,1,-1.915034,-6.089353,-2.478219,2.822470
16,174.348697,1,-1.736515,-5.966595,-2.279991,3.037041
16,176.352705,1,-1.541692,-5.810283,-2.070239,3.255447
16,178.356713,1,-1.327911,-5.643655,-1.846215,3.506136
16,180.360721,1,-1.090392,-5.448999,-1.624171,3.801993
16,182.364729,1,-0.860541,-5.272242,-1.444581,4.135201
16,184.368737,1,-0.655495,-5.130080,-1.328782,4.492376
16,186.372745,1,-0.467350,-4.978828,-1.280999,4.857776
16,188.376754,1,-0.294956,-4.798400,-1.302708,5.216239
16,190.380762,1,-0.132259,-4.579526,-1.358820,5.541570
16,192.384770,1,0.023640,-4.345827,-1.387901,5.804646
16,194.388778,1,0.163150,-4.144003,-1.374364,6.007815
16,196.392786,1,0.285776,-3.964891,-1.369804,6.192024
16,198.396794,1,0.382349,-3.794223,-1.414254,6.355524
16,200.400802,1,0.438843,-3.637319,-1.489485,6.443334
16,202.404810,1,0.458273,-3.519502,-1.571313,6.465635
16,204.408818,1,0.452575,-3.467081,-1.666834,6.491638
16,206.412826,1,0.442131,-3.443945,-1.775462,6.545802
16,208.416834,1,0.443528,-3.393864,-1.869408,6.593854
16,210.420842,1,0.463052,-3.318822,-1.926310,6.634289
16,212.424850,1,0.508156,-3.229036,-1.945965,6.699469
16,214.428858,1,0.577146,-3.113469,-1.938976,6.783884
16,216.432866,1,0.654172,-2.981698,-1.914036,6.858251
16,218.436874,1,0.741480,-2.820306,-1.875074,6.919820
16,220.440882,1,0.849874,-2.585852,-1.836061,6.971536
16,222.444890,1,0.950293,-2.307793,-1.828319,6.986990
16,224.448898,1,1.015315,-2.061435,-1.864469,6.971850
16,226.452906,1,1.054954,-1.880350,-1.905460,6.950672
16,228.456914,1,1.091650,-1.761318,-1.904673,6.940942
16,230.460922,1,1.130316,-1.686756,-1.873751,6.951455
16,232.464930,1,1.139547,-1.654628,-1.873476,6.946746
16,234.468938,1,1.097432,-1.660808,-1.947862,6.900965
16,236.472946,1,1.010434,-1.700508,-2.100763,6.832572
16,238.476954,1,0.891023,-1.747859,-2.309859,6.730786
16,240.480962,1,0.763294,-1.756274,-2.532458,6.578615
16,242.484970,1,0.642939,-1.719869,-2.750264,6.398949
16,244.488978,1,0.524522,-1.652060,-2.983973,6.209600
16,246.492986,1,0.409789,-1.558131,-3.237360,6.024856
16,248.496994,1,0.312247,-1.451657,-3.484885,5.873283
16,250.501002,1,0.231849,-1.346234,-3.704169,5.745949
16,252.505010,1,0.150427,-1.251936,-3.905820,5.609037
16,254.509018,1,0.047494,-1.184978,-4.133682,5.461144
16,256.513026,1,-0.083424,-1.157953,-4.428557,5.336238
16,258.517034,1,-0.225475,-1.163397,-4.789605,5.276577
16,260.521042,1,-0.341738,-1.151957,-5.150503,5.277245
16,262.525050,1,-0.392192,-1.062744,-5.405438,5.291605
16,264.529058,1,-0.373787,-0.909935,-5.499369,5.287944
16,266.533066,1,-0.332666,-0.770670,-5.476321,5.248993
16,268.537074,1,-0.312263,-0.666356,-5.447134,5.176702
16,270.541082,1,-0.307749,-0.528625,-5.498865,5.104244
16,272.545090,1,-0.282035,-0.289385,-5.611750,5.055029
16,274.549098,1,-0.208031,0.076322,-5.710426,5.010010
16,276.553106,1,-0.097285,0.529912,-5.761403,4.939635
16,278.557114,1,0.009220,0.971520,-5.780567,4.836705
16,280.561122,1,0.097757,1.381839,-5.790488,4.701919
16,282.565130,1,0.178116,1.799205,-5.809232,4.544377
16,284.569138,1,0.234814,2.195781,-5.851274,4.359934
16,286.573146,1,0.266147,2.561857,-5.904163,4.140748
16,288.577154,1,0.290776,2.916047,-5.946173,3.902455
16,290.581162,1,0.294494,3.218317,-5.988865,3.654029
16,292.585170,1,0.252858,3.442016,-6.073392,3.389950
16,294.589178,1,0.187465,3.631550,-6.209676,3.140521
16,296.593186,1,0.130725,3.796547,-6.360550,2.956179
16,298.597194,1,0.100927,3.896018,-6.461018,2.867781
16,300.601202,1,0.125304,3.947535,-6.444363,2.872740
16,302.605210,1,0.204733,4.000186,-6.328976,2.942990
16,304.609218,1,0.298806,4.030480,-6.206238,3.072175
16,306.613226,1,0.384995,3.998795,-6.115183,3.271372
16,308.617234,1,0.485408,3.952807,-6.032438,3.535855
16,310.621242,1,0.620714,3.967711,-5.957632,3.852064
16,312.625251,1,0.766455,4.040999,-5.904902,4.163269
16,314.629259,1,0.885728,4.106900,-5.834826,4.385111
16,316.633267,1,0.970758,4.142467,-5.716920,4.486729
16,318.637275,1,1.028244,4.176132,-5.598473,4.507074
16,320.641283,1,1.058286,4.192884,-5.515294,4.497267
16,322.645291,1,1.060505,4.174404,-5.462320,4.469430
16,324.649299,1,1.042740,4.151497,-5.442995,4.419718
16,326.653307,1,1.014293,4.151296,-5.449431,4.341014
16,328.657315,1,0.955502,4.137290,-5.472922,4.202137
16,330.661323,1,0.840397,4.038296,-5.519691,4.002585
16,332.665331,1,0.696840,3.849101,-5.559895,3.801314
16,334.669339,1,0.576784,3.639376,-5.557783,3.648758
16,336.673347,1,0.485402,3.456506,-5.545540,3.545239
16,338.677355,1,0.399047,3.300375,-5.567329,3.464095
16,340.681363,1,0.318353,3.175073,-5.604722,3.384708
16,342.685371,1,0.255550,3.080489,-5.618582,3.304745
16,344.689379,1,0.205770,3.017626,-5.598982,3.198666
16,346.693387,1,0.148925,2.963983,-5.560871,3.043664
16,348.697395,1,0.075831,2.881880,-5.525312,2.870926
16,350.701403,1,-0.007519,2.790944,-5.509819,2.696317
16,352.705411,1,-0.089023,2.742191,-5.517415,2.508157
16,354.709419,1,-0.158596,2.710719,-5.524170,2.337662
16,356.713427,1,-0.226697,2.627148,-5.515387,2.208147
16,358.717435,1,-0.302376,2.496138,-5.512902,2.109637
16,360.721443,1,-0.368562,2.374975,-5.541314,2.060654
16,362.725451,1,-0.414934,2.290495,-5.605069,2.069771
16,364.729459,1,-0.444291,2.268404,-5.691931,2.090654
16,366.733467,1,-0.467592,2.311427,-5.790880,2.076679
16,368.737475,1,-0.508528,2.332166,-5.887725,2.029976
16,370.741483,1,-0.577078,2.269711,-5.959419,1.958473
16,372.745491,1,-0.656651,2.187210,-6.014059,1.856897
16,374.749499,1,-0.735614,2.155708,-6.088787,1.726237
16,376.753507,1,-0.832126,2.161372,-6.211884,1.554133
16,378.757515,1,-0.955116,2.182538,-6.376843,1.328958
16,380.761523,1,-1.086657,2.213678,-6.538191,1.064542
16,382.765531,1,-1.215606,2.230828,-6.672954,0.795308
16,384.769539,1,-1.336356,2.257102,-6.796638,0.530468
16,386.773547,1,-1.441969,2.335963,-6.918713,0.256844
16,388.777555,1,-1.534649,2.445744,-7.041998,-0.007694
16,390.781563,1,-1.611360,2.548408,-7.149193,-0.233294
16,392.785571,1,-1.646143,2.646648,-7.204143,-0.380932
16,394.789579,1,-1.632936,2.731515,-7.204434,-0.425889
16,396.793587,1,-1.605750,2.765158,-7.179448,-0.402959
16,398.797595,1,-1.582443,2.739308,-7.144763,-0.341874
16,400.801603,1,-1.546160,2.677801,-7.094549,-0.221732
16,402.805611,1,-1.462142,2.631468,-7.026181,0.008288
16,404.809619,1,-1.317573,2.634265,-6.941708,0.354725
16,406.813627,1,-1.140537,2.672267,-6.829916,0.736036
16,408.817635,1,-0.944860,2.728299,-6.663199,1.100321
16,410.821643,1,-0.706752,2.825153,-6.423851,1.478440
16,412.825651,1,-0.434666,2.947961,-6.129556,1.877596
16,414.829659,1,-0.185517,3.016769,-5.824121,2.250801
16,416.833667,1,0.011821,3.023461,-5.546996,2.558998
16,418.837675,1,0.158501,3.023990,-5.327938,2.779451
16,420.841683,1,0.254735,3.028452,-5.179111,2.914863
16,422.845691,1,0.316933,3.008100,-5.077401,3.020101
16,424.849699,1,0.377146,2.974017,-4.993672,3.151092
16,426.853707,1,0.458759,2.967141,-4.918218,3.327356
16,428.857715,1,0.557333,2.993514,-4.851154,3.529639
16,430.861723,1,0.661856,3.053556,-4.795925,3.727938
16,432.865731,1,0.782467,3.159185,-4.740772,3.928988
16,434.869739,1,0.933818,3.292936,-4.650942,4.159459
16,436.873747,1,1.115231,3.445938,-4.506685,4.406439
16,438.877756,1,1.324878,3.631251,-4.314567,4.657950
16,440.881764,1,1.539149,3.817277,-4.106943,4.907113
16,442.885772,1,1.715620,3.955023,-3.929511,5.121349
16,444.889780,1,1.836028,4.025116,-3.797622,5.280591
16,446.893788,1,1.897470,4.008594,-3.707150,5.390967
16,448.897796,1,1.921126,3.925273,-3.639923,5.478028
16,450.901804,1,1.947942,3.850702,-3.579094,5.572217
16,452.905812,1,1.991192,3.851071,-3.544793,5.667298
16,454.909820,1,2.037246,3.921737,-3.551062,5.741063
16,456.913828,1,2.065869,4.026571,-3.603822,5.774859
16,458.917836,1,2.042627,4.116642,-3.720578,5.731816
16,460.921844,1,1.949869,4.132791,-3.876728,5.593545
16,462.925852,1,1.814700,4.075726,-4.020341,5.388716
16,464.929860,1,1.666916,3.995603,-4.148290,5.153436
16,466.933868,1,1.525815,3.914225,-4.262824,4.926045
16,468.937876,1,1.422138,3.844468,-4.341246,4.763194
16,470.941884,1,1.367202,3.809455,-4.399948,4.692098
16,472.945892,1,1.333594,3.788171,-4.477641,4.690250
16,474.949900,1,1.295238,3.759677,-4.578564,4.704602
16,476.953908,1,1.262417,3.741987,-4.674539,4.719802
16,478.957916,1,1.279134,3.773736,-4.733552,4.797219
16,480.961924,1,1.361844,3.849878,-4.739607,4.975262
16,482.965932,1,1.479770,3.928564,-4.708682,5.219429
16,484.969940,1,1.600502,4.013785,-4.679245,5.466966
16,486.973948,1,1.687464,4.070420,-4.661228,5.653198
16,488.977956,1,1.699550,3.986062,-4.640821,5.753409
16,490.981964,1,1.640161,3.776351,-4.634985,5.779117
16,492.985972,1,1.554136,3.565518,-4.664991,5.761881
16,494.989980,1,1.468060,3.385103,-4.699642,5.718719
16,496.993988,1,1.384632,3.222752,-4.701584,5.632727
16,498.997996,1,1.308963,3.094432,-4.675159,5.507616
16,501.002004,1,1.232812,2.978526,-4.646598,5.366509
16,503.006012,1,1.142528,2.862452,-4.650315,5.215447
16,505.010020,1,1.036743,2.740091,-4.704411,5.074547
16,507.014028,1,0.932147,2.613223,-4.781310,4.964528
16,509.018036,1,0.845868,2.513643,-4.853358,4.877320
16,511.022044,1,0.776073,2.452616,-4.936911,4.812513
16,513.026052,1,0.736609,2.440278,-5.032653,4.802203
16,515.030060,1,0.766072,2.496442,-5.089593,4.891369
16,517.034068,1,0.871911,2.592261,-5.067501,5.090972
16,519.038076,1,1.029379,2.671434,-4.942140,5.358841
16,521.042084,1,1.218050,2.712339,-4.712825,5.654635
16,523.046092,1,1.416638,2.746176,-4.444055,5.947793
16,525.050100,1,1.598322,2.805962,-4.204166,6.193170
16,527.054108,1,1.747723,2.875780,-4.028020,6.395411
16,529.058116,1,1.868050,2.935433,-3.934364,6.603083
16,531.062124,1,1.972851,2.986649,-3.913538,6.845443
16,533.066132,1,2.070189,3.019268,-3.924846,7.116146
16,535.070140,1,2.154971,3.004893,-3.920157,7.380177
16,537.074148,1,2.220205,2.925548,-3.885932,7.620999
16,539.078156,1,2.254439,2.794862,-3.862948,7.831403
16,541.082164,1,2.248042,2.667552,-3.901837,7.978411
16,543.086172,1,2.237299,2.638348,-3.990372,8.063923
16,545.090180,1,2.260362,2.687398,-4.065428,8.159115
16,547.094188,1,2.301878,2.694216,-4.098072,8.309489
16,549.098196,1,2.325856,2.647910,-4.118285,8.447943
16,551.102204,1,2.297804,2.570356,-4.154819,8.477874
16,553.106212,1,2.183960,2.396353,-4.220216,8.375742
16,555.110220,1,1.986144,2.124324,-4.337159,8.171267
16,557.114228,1,1.753273,1.848904,-4.523651,7.934567
16,559.118236,1,1.526873,1.620012,-4.768294,7.728902
16,561.122244,1,1.335864,1.459454,-5.027462,7.575600
16,563.126253,1,1.203593,1.402555,-5.267361,7.475586
16,565.130261,1,1.125908,1.445033,-5.477066,7.409756
16,567.134269,1,1.102979,1.554722,-5.615078,7.369294
16,569.138277,1,1.128890,1.659944,-5.637642,7.364369
16,571.142285,1,1.169508,1.699370,-5.576529,7.385683
16,573.146293,1,1.206157,1.711069,-5.509375,7.416778
16,575.150301,1,1.243384,1.736850,-5.475724,7.469025
16,577.154309,1,1.264888,1.713959,-5.464211,7.544917
16,579.158317,1,1.241359,1.589322,-5.459416,7.594169
16,581.162325,1,1.167294,1.414898,-5.478270,7.565254
16,583.166333,1,1.054343,1.248861,-5.545622,7.459791
16,585.170341,1,0.917272,1.083624,-5.639488,7.307680
16,587.174349,1,0.768406,0.871945,-5.695596,7.128867
16,589.178357,1,0.613907,0.606718,-5.683840,6.918845
16,591.182365,1,0.451558,0.332217,-5.646058,6.668516
16,593.186373,1,0.271209,0.085974,-5.662114,6.389766
16,595.190381,1,0.076855,-0.132342,-5.766760,6.129667
16,597.194389,1,-0.108957,-0.341272,-5.923192,5.937593
16,599.198397,1,-0.283791,-0.585829,-6.086013,5.820470
16,601.202405,1,-0.459531,-0.912181,-6.236853,5.770443
16,603.206413,1,-0.626291,-1.268799,-6.384508,5.774435
16,605.210421,1,-0.768094,-1.565436,-6.538707,5.799860
16,607.214429,1,-0.875344,-1.771184,-6.682484,5.827636
16,609.218437,1,-0.943220,-1.907219,-6.806391,5.883951
16,611.222445,1,-0.975207,-1.983419,-6.925604,5.983401
16,613.226453,1,-0.970091,-1.994378,-7.017983,6.102087
16,615.230461,1,-0.936052,-1.964423,-7.045869,6.202138
16,617.234469,1,-0.905011,-1.932272,-7.019784,6.237024
16,619.238477,1,-0.877739,-1.893913,-6.949196,6.209891
16,621.242485,1,-0.836952,-1.867571,-6.834934,6.191648
16,623.246493,1,-0.799820,-1.906894,-6.726653,6.234086
16,625.250501,1,-0.771249,-1.962801,-6.671998,6.321051
16,627.254509,1,-0.730597,-1.950679,-6.647281,6.406171
16,629.258517,1,-0.657588,-1.845253,-6.591499,6.463986
16,631.262525,1,-0.545308,-1.657036,-6.476364,6.497476
16,633.266533,1,-0.405905,-1.448984,-6.314530,6.545800
16,635.270541,1,-0.252865,-1.276429,-6.121151,6.638985
16,637.274549,1,-0.091811,-1.129230,-5.900018,6.753815
16,639.278557,1,0.071584,-0.994512,-5.664527,6.873791
16,641.282565,1,0.224704,-0.883426,-5.448362,7.005901
16,643.286573,1,0.353812,-0.794713,-5.282883,7.139031
16,645.290581,1,0.448582,-0.735561,-5.194662,7.275971
16,647.294589,1,0.533826,-0.668514,-5.172261,7.442252
16,649.298597,1,0.656587,-0.516974,-5.152470,7.639205
16,651.302605,1,0.811982,-0.291828,-5.101866,7.829641
16,653.306613,1,0.960504,-0.074438,-5.038476,7.994427
16,655.310621,1,1.087386,0.096784,-4.992187,8.157559
16,657.314629,1,1.195285,0.236758,-4.966999,8.316098
16,659.318637,1,1.295352,0.353769,-4.915442,8.447729
16,661.322645,1,1.412875,0.452744,-4.798710,8.584590
16,663.326653,1,1.566136,0.550533,-4.620037,8.767914
16,665.330661,1,1.740061,0.653855,-4.413048,8.979377
16,667.334669,1,1.886214,0.715407,-4.246886,9.190121
16,669.338677,1,1.962086,0.677588,-4.169856,9.378524
16,671.342685,1,1.966185,0.571741,-4.187768,9.514583
16,673.346693,1,1.923797,0.478144,-4.296274,9.589520
16,675.350701,1,1.866031,0.457049,-4.473332,9.614376
16,677.354709,1,1.821267,0.514820,-4.679010,9.627993
16,679.358717,1,1.803548,0.626947,-4.870660,9.654358
16,681.362725,1,1.791645,0.732460,-5.028488,9.670964
16,683.366733,1,1.755371,0.749671,-5.148962,9.665403
16,685.370741,1,1.686015,0.638377,-5.204624,9.624292
16,687.374749,1,1.583008,0.413794,-5.178921,9.514150
16,689.378758,1,1.461966,0.137958,-5.118221,9.366161
16,691.382766,1,1.344720,-0.114703,-5.092760,9.241623
16,693.386774,1,1.244862,-0.284291,-5.118465,9.137343
16,695.390782,1,1.174907,-0.363168,-5.159609,9.047497
16,697.394790,1,1.132872,-0.419705,-5.179315,8.997635
16,699.398798,1,1.094783,-0.490909,-5.178350,8.953608
16,701.402806,1,1.048152,-0.536956,-5.172563,8.853976
16,703.406814,1,0.996689,-0.539832,-5.171597,8.701497
16,705.410822,1,0.925074,-0.545995,-5.206486,8.527704
16,707.414830,1,0.812774,-0.602987,-5.292261,8.333571
16,709.418838,1,0.648289,-0.740098,-5.410292,8.095257
16,711.422846,1,0.426910,-0.978601,-5.558397,7.817727
16,713.426854,1,0.184642,-1.284358,-5.728320,7.566604
16,715.430862,1,-0.019618,-1.556518,-5.880805,7.378470
16,717.434870,1,-0.160492,-1.719201,-5.989690,7.227415
16,719.438878,1,-0.253573,-1.783600,-6.064577,7.087457
16,721.442886,1,-0.326661,-1.787914,-6.139910,6.947840
16,723.446894,1,-0.388011,-1.762578,-6.237014,6.835559
16,725.450902,1,-0.439571,-1.721687,-6.355288,6.758262
16,727.454910,1,-0.486013,-1.663540,-6.467814,6.673314
16,729.458918,1,-0.519565,-1.602665,-6.541625,6.585595
16,731.462926,1,-0.545345,-1.578914,-6.581256,6.524134
16,733.466934,1,-0.580045,-1.602642,-6.599041,6.461548
16,735.470942,1,-0.628077,-1.638941,-6.596503,6.351213
16,737.474950,1,-0.696208,-1.678173,-6.586510,6.176059
16,739.478958,1,-0.789331,-1.725339,-6.580742,5.938087
16,741.482966,1,-0.885849,-1.748697,-6.576199,5.667350
16,743.486974,1,-0.965652,-1.754310,-6.573974,5.431327
16,745.490982,1,-1.020404,-1.778721,-6.562139,5.279648
16,747.494990,1,-1.041292,-1.823894,-6.522899,5.222916
16,749.498998,1,-1.051953,-1.888311,-6.501380,5.233831
16,751.503006,1,-1.075450,-1.965091,-6.540630,5.279372
16,753.507014,1,-1.090298,-2.011226,-6.593128,5.333460
16,755.511022,1,-1.080811,-1.989876,-6.615434,5.362878
16,757.515030,1,-1.075420,-1.950290,-6.635851,5.359881
16,759.519038,1,-1.100949,-1.984806,-6.672530,5.354489
16,761.523046,1,-1.134252,-2.097654,-6.690953,5.385853
16,763.527054,1,-1.123053,-2.168238,-6.661838,5.460918
16,765.531062,1,-1.051196,-2.098972,-6.617843,5.563228
16,767.535070,1,-0.966062,-1.944286,-6.625221,5.671322
16,769.539078,1,-0.918402,-1.813842,-6.698476,5.757112
16,771.543086,1,-0.897606,-1.752417,-6.753911,5.813512
16,773.547094,1,-0.868277,-1.777250,-6.700745,5.873163
16,775.551102,1,-0.849158,-1.905198,-6.598646,5.956368
16,777.555110,1,-0.895135,-2.105065,-6.606863,6.026523
16,779.559118,1,-1.004584,-2.284571,-6.782225,6.053043
16,781.563126,1,-1.127103,-2.391254,-7.049328,6.059274
16,783.567134,1,-1.221266,-2.424648,-7.317179,6.078028
16,785.571142,1,-1.259229,-2.382599,-7.519899,6.124812
16,787.575150,1,-1.230868,-2.275723,-7.604677,6.187797
16,789.579158,1,-1.138535,-2.124380,-7.570061,6.278837
16,791.583166,1,-0.986409,-1.949742,-7.474016,6.464529
16,793.587174,1,-0.787678,-1.760346,-7.359464,6.756776
16,795.591182,1,-0.564918,-1.555223,-7.222201,7.082670
16,797.595190,1,-0.336112,-1.340488,-7.061846,7.393998
16,799.599198,1,-0.127888,-1.145960,-6.922409,7.684705
16,801.603206,1,0.017450,-1.028599,-6.849736,7.930687
16,803.607214,1,0.079706,-1.019144,-6.838709,8.096971
16,805.611222,1,0.068278,-1.070891,-6.864248,8.139974
16,807.615230,1,0.006250,-1.113337,-6.907511,8.039597
16,809.619238,1,-0.074234,-1.121975,-6.954158,7.853430
16,811.623246,1,-0.156421,-1.127302,-7.000649,7.658688
16,813.627255,1,-0.250508,-1.182385,-7.035757,7.466617
16,815.631263,1,-0.356418,-1.285365,-7.039191,7.255302
16,817.635271,1,-0.468289,-1.420686,-7.023145,7.038964
16,819.639279,1,-0.590044,-1.589251,-7.019227,6.838346
16,821.643287,1,-0.707360,-1.744241,-7.018312,6.640474
16,823.647295,1,-0.793049,-1.823998,-6.990795,6.435646
16,825.651303,1,-0.839374,-1.828565,-6.930216,6.240659
16,827.655311,1,-0.857559,-1.770272,-6.874881,6.072477
16,829.659319,1,-0.855253,-1.628491,-6.876485,5.939215
16,831.663327,1,-0.838514,-1.430912,-6.938130,5.853500
16,833.667335,1,-0.816832,-1.250800,-7.023123,5.823427
16,835.671343,1,-0.784139,-1.101505,-7.102403,5.851492
16,837.675351,1,-0.739830,-0.964245,-7.200813,5.945568
16,839.679359,1,-0.706687,-0.849685,-7.348844,6.078469
16,841.683367,1,-0.692110,-0.794478,-7.490706,6.208855
16,843.687375,1,-0.685918,-0.798583,-7.587354,6.328185
